dataset,seed,C,alpha,train_accuracy,val_accuracy,test_accuracy,train_f1_weighted,val_f1_weighted,test_f1_weighted,train_val_gap,train_test_gap,coef_l2_norm
uci_connectionist_bench_sonar,7,0.03,33.333333333333336,0.8896551724137931,0.967741935483871,0.6875,0.8897288198006259,0.9676053934118449,0.6850490196078431,-0.07808676307007789,0.2021551724137931,0.8011161189809003
uci_connectionist_bench_sonar,7,0.1,10.0,0.9241379310344827,0.9354838709677419,0.6875,0.924202989743396,0.9347945960849187,0.6850490196078431,-0.011345939933259164,0.23663793103448272,1.4403501599638084
uci_connectionist_bench_sonar,7,0.3,3.3333333333333335,0.9517241379310345,0.9354838709677419,0.6875,0.9517655389276156,0.9347945960849187,0.6850490196078431,0.016240266963292616,0.2642241379310345,2.4001112213620313
uci_connectionist_bench_sonar,7,1.0,1.0,0.9586206896551724,0.8387096774193549,0.75,0.9586483074252348,0.8380269670592251,0.75,0.11991101223581757,0.20862068965517244,4.1089157741850695
uci_connectionist_bench_sonar,7,3.0,0.3333333333333333,0.9862068965517241,0.7741935483870968,0.75,0.9862068965517241,0.7732377538829153,0.75,0.21201334816462736,0.2362068965517241,6.658752323180702
uci_connectionist_bench_sonar,7,10.0,0.1,1.0,0.7419354838709677,0.75,1.0,0.7419354838709677,0.75,0.25806451612903225,0.25,11.010014976590725
uci_connectionist_bench_sonar,7,30.0,0.03333333333333333,1.0,0.7419354838709677,0.75,1.0,0.7419354838709677,0.748015873015873,0.25806451612903225,0.25,16.325665602516775
uci_connectionist_bench_sonar,7,100.0,0.01,1.0,0.7096774193548387,0.75,1.0,0.7084485407066052,0.748015873015873,0.29032258064516125,0.25,22.860040988744526
uci_connectionist_bench_sonar,7,300.0,0.0033333333333333335,1.0,0.7096774193548387,0.75,1.0,0.7084485407066052,0.748015873015873,0.29032258064516125,0.25,29.62740706438427
uci_connectionist_bench_sonar,7,1000.0,0.001,1.0,0.7096774193548387,0.75,1.0,0.7084485407066052,0.748015873015873,0.29032258064516125,0.25,37.38470993271109
uci_connectionist_bench_sonar,21,0.0001,10000.0,0.5310344827586206,0.5483870967741935,0.53125,0.3683752718235477,0.3884408602150538,0.36862244897959184,-0.017352614015572865,-0.00021551724137935935,0.011258812687104122
uci_connectionist_bench_sonar,21,0.0003,3333.3333333333335,0.6206896551724138,0.6451612903225806,0.59375,0.5418207075799332,0.5737297069365381,0.4946026282853567,-0.024471635150166815,0.026939655172413812,0.032095141246089476
uci_connectionist_bench_sonar,21,0.001,1000.0,0.7862068965517242,0.6774193548387096,0.71875,0.7770607826088466,0.6675155631013016,0.6999602332979852,0.10878754171301452,0.06745689655172415,0.09211809705873716
uci_connectionist_bench_sonar,21,0.003,333.3333333333333,0.8137931034482758,0.7419354838709677,0.8125,0.8127889543600292,0.7424731182795699,0.8079453441295545,0.07185761957730807,0.001293103448275823,0.20769675661841253
uci_connectionist_bench_sonar,21,0.01,100.0,0.8137931034482758,0.7741935483870968,0.90625,0.8137041156840935,0.7741935483870968,0.9059729064039409,0.03959955506117907,-0.09245689655172418,0.42703553986643644
uci_connectionist_bench_sonar,21,0.03,33.333333333333336,0.8275862068965517,0.8064516129032258,0.875,0.8276520105483254,0.8056451612903226,0.875,0.021134593993325956,-0.04741379310344829,0.7525549218937753
uci_connectionist_bench_sonar,21,0.1,10.0,0.8689655172413793,0.8709677419354839,0.84375,0.8690155280167272,0.8704301075268818,0.843291788856305,-0.002002224694104604,0.02521551724137927,1.3657022005742798
uci_connectionist_bench_sonar,21,0.3,3.3333333333333335,0.903448275862069,0.8387096774193549,0.875,0.903448275862069,0.8387096774193549,0.875,0.06473859844271412,0.028448275862068995,2.332486244640347
uci_connectionist_bench_sonar,21,1.0,1.0,0.9448275862068966,0.8064516129032258,0.84375,0.9448275862068966,0.8068548387096776,0.8439027370478984,0.1383759733036708,0.10107758620689655,4.094695730471951
uci_connectionist_bench_sonar,21,3.0,0.3333333333333333,0.9724137931034482,0.8064516129032258,0.8125,0.9724322049501564,0.8068548387096776,0.8125,0.16596218020022246,0.15991379310344822,6.72333897499525
uci_connectionist_bench_sonar,21,10.0,0.1,0.993103448275862,0.8064516129032258,0.8125,0.9931001524327442,0.8068548387096776,0.8125,0.1866518353726363,0.18060344827586206,11.593791969524652
uci_connectionist_bench_sonar,21,30.0,0.03333333333333333,1.0,0.8064516129032258,0.8125,1.0,0.8068548387096776,0.8125,0.19354838709677424,0.1875,18.189223613900342
uci_connectionist_bench_sonar,21,100.0,0.01,1.0,0.7741935483870968,0.8125,1.0,0.7741935483870968,0.8125,0.22580645161290325,0.1875,27.269798986372212
uci_connectionist_bench_sonar,21,300.0,0.0033333333333333335,1.0,0.7741935483870968,0.8125,1.0,0.7741935483870968,0.8125,0.22580645161290325,0.1875,36.17049258212351
uci_connectionist_bench_sonar,21,1000.0,0.001,1.0,0.7741935483870968,0.8125,1.0,0.7741935483870968,0.8125,0.22580645161290325,0.1875,47.25363431041004
uci_connectionist_bench_sonar,42,0.0001,10000.0,0.5310344827586206,0.5483870967741935,0.53125,0.3683752718235477,0.3884408602150538,0.36862244897959184,-0.017352614015572865,-0.00021551724137935935,0.011650763418544617
uci_connectionist_bench_sonar,42,0.0003,3333.3333333333335,0.6137931034482759,0.6451612903225806,0.625,0.5301149425287356,0.5737297069365381,0.5489130434782609,-0.03136818687430476,-0.011206896551724133,0.03292670069262159
uci_connectionist_bench_sonar,42,0.001,1000.0,0.7379310344827587,0.6129032258064516,0.78125,0.7290229885057471,0.589149560117302,0.7806034482758621,0.12502780867630703,-0.04331896551724135,0.09284529797191624
uci_connectionist_bench_sonar,42,0.003,333.3333333333333,0.7655172413793103,0.6129032258064516,0.84375,0.7633612345975676,0.6087675765095119,0.8439027370478984,0.1526140155728587,-0.07823275862068968,0.20756722052341608
uci_connectionist_bench_sonar,42,0.01,100.0,0.8275862068965517,0.6451612903225806,0.8125,0.8270067760301039,0.6436593275302952,0.8125,0.18242491657397109,0.015086206896551713,0.436085853083609
uci_connectionist_bench_sonar,42,0.03,33.333333333333336,0.8551724137931035,0.6774193548387096,0.84375,0.8546856918652873,0.6675155631013016,0.8439027370478984,0.17775305895439386,0.011422413793103492,0.7806235473643158
uci_connectionist_bench_sonar,42,0.1,10.0,0.896551724137931,0.6774193548387096,0.875,0.8963733735833103,0.6675155631013016,0.875,0.21913236929922142,0.02155172413793105,1.3766518887697947
uci_connectionist_bench_sonar,42,0.3,3.3333333333333335,0.9172413793103448,0.7096774193548387,0.875,0.9170350382921313,0.7084485407066052,0.875,0.20756395995550603,0.04224137931034477,2.256914804309302
uci_connectionist_bench_sonar,42,1.0,1.0,0.9310344827586207,0.6774193548387096,0.8125,0.9309619013684892,0.6739729804245933,0.8125,0.25361512791991103,0.11853448275862066,3.9048406024006166
uci_connectionist_bench_sonar,42,3.0,0.3333333333333333,0.9655172413793104,0.6774193548387096,0.8125,0.9655304021096652,0.6739729804245933,0.8125,0.28809788654060076,0.1530172413793104,6.470878726140105
uci_connectionist_bench_sonar,42,10.0,0.1,0.9793103448275862,0.6774193548387096,0.8125,0.9793280881118352,0.6739729804245933,0.8125,0.30189098998887653,0.16681034482758617,11.38100690229751
uci_connectionist_bench_sonar,42,30.0,0.03333333333333333,1.0,0.7419354838709677,0.8125,1.0,0.7391783843396746,0.8125,0.25806451612903225,0.1875,18.458388978516492
uci_connectionist_bench_sonar,42,100.0,0.01,1.0,0.7741935483870968,0.8125,1.0,0.7697994768962511,0.8125,0.22580645161290325,0.1875,28.06362984163008
uci_connectionist_bench_sonar,42,300.0,0.0033333333333333335,1.0,0.7741935483870968,0.8125,1.0,0.7697994768962511,0.8125,0.22580645161290325,0.1875,37.85862544919443
uci_connectionist_bench_sonar,42,1000.0,0.001,1.0,0.7741935483870968,0.8125,1.0,0.7697994768962511,0.8125,0.22580645161290325,0.1875,49.182649506277286
